,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
180,-90,-1,130,-3,3,FALSE,4-Feb,UNLOCK the DOOR and TURN the KNOB,TOY WITH COULOMB,0,0,0,0,,0,4,0
181,-180,-1,155,0,3,FALSE,23-Jul,CUT the BACON into STRIPS,COULD BE MAKING INTO SHRIMPS,0,0,0,,,0,3,0
182,0,-1,168,-3,2,TRUE,1-Jan,his PLANS MEANT TAKING a BIG RISK,,0,0,0,0,0,0,5,0
183,0,-1,22,-6,2,FALSE,25-Jan,he WAS SCARED out of his WITS,HE WAS SCARED OUT OF HIS WITS,1,1,1,,,3,3,1
184,0,1,14,0,3,FALSE,16-Jul,at BREAKFAST he DRANK SOME JUICE,AT BREAKFAST HE DRINK MILK AND JUICE,1,0,0,1,,2,4,0.5
185,180,1,154,-6,2,FALSE,24-Jun,she HATED to VACUUM the RUG,THERES A HATE,0,0,0,,,0,3,0
186,-180,-1,158,-3,3,FALSE,22-Feb,the SAND WAS HEAPED in a PILE,THE SUN WAS SIFTING IN FALL,0,1,0,0,,1,4,0.25
187,0,-1,16,0,2,TRUE,13-Jan,the COW GAVE BIRTH to a CALF,THE COW GAVE BIRTH TO A CALF,1,1,1,1,,4,4,1
188,-90,-1,9,-6,0,FALSE,19-Apr,the CABIN WAS MADE of LOGS,THE BABY WAS MADE OF FLOSS,0,1,1,0,,2,4,0.5
189,0,-1,187,-3,2,FALSE,20-May,the SECRET AGENT WAS a SPY,SHE WAS A SPAT,0,0,1,0,,1,4,0.25
190,90,1,169,0,0,FALSE,8-Mar,the NURSE GAVE him FIRST AID,THE NURSE GAVE HIM FIRST AID,1,1,1,1,,4,4,1
191,0,-1,159,-6,0,TRUE,11-May,EVE WAS MADE from ADAMs RIB,WORD,0,0,0,0,0,0,5,0
