,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
180,180,1,137,0,1,FALSE,1-Feb,the BABY SLEPT in his CRIB,THE BABY IS SETTLED IN HIS CRIB,1,0,1,,,2,3,0.666666667
181,0,-1,5,0,1,FALSE,6-Mar,the KING WORE a GOLDEN CROWN,THE KING WORE A GOLDEN CROWN,1,1,1,1,,4,4,1
182,0,-1,87,-6,0,FALSE,21-Feb,the DOOR WAS OPENED just a CRACK,THE TULIP WAS JUST OKAY,0,1,0,0,,1,4,0.25
183,0,1,90,0,3,TRUE,10-Jan,they DRANK a WHOLE BOTTLE of GIN,THE WHOLE CHEERED,0,1,0,0,,1,4,0.25
184,0,-1,26,-3,0,TRUE,23-Jun,on the BEACH we PLAY in the SAND,CAME TO JAIL,0,0,0,,,0,3,0
185,-180,-1,105,-6,1,FALSE,22-May,ANN WORKS in the BANK as a CLERK,ANN IS SPYING TIPS,1,0,0,0,,1,4,0.25
186,0,1,25,-3,1,FALSE,7-Jul,the THREAD WAS WOUND on a SPOOL,THE WAS WOUND A SPOOL,0,1,1,1,,3,4,0.75
187,0,1,154,-6,0,TRUE,9-Mar,she FACED them with a FOOLISH GRIN,,0,0,0,,,0,3,0
188,90,1,151,-6,2,FALSE,3-Jul,his PANTS WERE HELD up by a BELT,THE PAN FULL OF PAMPHLETS,0,0,0,0,,0,4,0
189,180,1,193,-3,2,FALSE,8-Mar,the NURSE GAVE him FIRST AID,THE NURSE TOOK THE BABY,1,0,0,0,,1,4,0.25
190,90,1,51,0,3,FALSE,2-Jul,the COP WORE a BULLET-PROOF VEST,THE COP WORE A BULLETPROOF VEST,1,1,1,1,,4,4,1
191,90,1,27,-3,0,FALSE,25-Mar,a BICYCLE HAS TWO WHEELS,THE PIZZA HAS A CRUST,0,1,0,0,,1,4,0.25
