,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
173,90,1,15,-6,3,FALSE,18-May,the HOUSE WAS ROBBED by a THIEF,THEY THINK HE IS A THIEF ,0,0,0,1,,1,4,0.25
174,0,-1,118,-3,1,FALSE,22-Apr,he IS EMPLOYED by a LARGE FIRM,HE IS EMPLOYED BY A LARGE FIRM ,1,1,1,1,,4,4,1
175,-180,-1,104,0,0,FALSE,11-May,EVE WAS MADE from ADAMs RIB,HE WAS MADE FROM ADAMS RIBS ,0,1,1,1,0,3,5,0.6
176,0,1,126,-6,0,TRUE,14-Feb,the SPORT SHIRT HAS SHORT SLEEVES,THE CEALING WAS TORN ,0,0,0,0,0,0,5,0
177,0,-1,76,-3,0,TRUE,12-Jun,RUTH HAD a NECKLACE of GLASS BEADS,MOVED OUT OF THE SUNLIGHT ,0,0,0,0,0,0,5,0
178,90,1,197,-3,0,FALSE,2-Jul,the COP WORE a BULLET-PROOF VEST,THE COP TOLD EVERYONE TO STAND ,1,0,0,0,,1,4,0.25
179,0,1,133,-6,1,FALSE,21-Apr,the SANDAL HAS a BROKEN STRAP,THE SAND ACT LIKE A STRAP ,0,0,0,1,,1,4,0.25
180,0,1,199,-6,2,FALSE,21-Jul,AIRMAIL REQUIRES a SPECIAL STAMP,THE WATERS IS A MAJOR SCAM ,0,0,0,0,,0,4,0
181,0,-1,113,-3,0,FALSE,19-Jun,the SICK CHILD SWALLOWED the PILL,WATCH THE CHILD WHILE THEY PEE ,0,1,0,0,,1,4,0.25
182,0,1,69,-6,2,TRUE,1-Jan,his PLANS MEANT TAKING a BIG RISK,FLEW AROUND HIM LIKE HUNGRY BIRDS ,0,0,0,0,0,0,5,0
183,0,-1,64,0,0,TRUE,16-May,the SWIMMER DOVE into the POOL,HIS PIJAMA WAS SOFT ,0,0,0,,,0,3,0
184,0,1,179,0,3,FALSE,1-Feb,the BABY SLEPT in his CRIB,THE BABY SLEPT IN HIS CRIB ,1,1,1,,,3,3,1
185,180,1,158,-3,0,FALSE,12-Mar,the TEACHER SAT on a SHARP TACK,THE SATELLITE IN THE SKY,0,0,0,0,,0,4,0
186,180,1,35,0,3,FALSE,1-Apr,the DOCTOR X-RAYED his CHEST,THE DARKER IT MADE HIS CHEST ,0,0,1,,,1,3,0.333333333
187,90,1,162,-3,3,FALSE,4-Jun,GET the BREAD and CUT me a SLICE,NUTHING MADE SENSE ,0,0,0,0,,0,4,0
188,0,1,82,-3,0,TRUE,22-May,ANN WORKS in the BANK as a CLERK,I TRIED TO PRETEND ,0,0,0,0,,0,4,0
189,-90,-1,18,-6,2,FALSE,24-Feb,FOLLOW this ROAD around the BEND,FOLLOW THIS ROAD ACROSS THE MAP,1,1,0,,,2,3,0.666666667
190,-180,-1,145,-6,1,FALSE,4-Feb,UNLOCK the DOOR and TURN the KNOB,I NEED LIME ,0,0,0,0,,0,4,0
191,90,1,16,0,1,FALSE,11-Jan,the WITNESS TOOK a SOLEMN OATH,THE WITNESS TOOK A SALUM OATH ,1,1,1,1,,4,4,1
