,A_Angle,B_Angle_sign,C_Masker,D_SNR,E_Talker,FG_Static,F_Sentence_ID,G_Sentence,H_Response,I_Input_1,J_Input_2,K_Input_3,L_Input_4,M_Input_5,Correct,Total,Percent
175,0,1,89,-3,1,TRUE,12-Apr,how DID your CAR GET that DENT,THE CAR TRAPPED,0,1,0,0,,1,4,0.25
176,90,1,4,0,1,FALSE,14-Feb,the SPORT SHIRT HAS SHORT SLEEVES,THE SPORT SHIRT HAS SHORT SLEEVES,1,1,1,1,1,5,5,1
177,0,-1,20,-3,2,FALSE,7-Feb,PAUL HIT the WATER with a SPLASH,THE BALL HIT THE WATER WITH A SPLASH,0,1,1,1,,3,4,0.75
178,180,1,60,-6,1,FALSE,3-Apr,the DUCK SWAM with the WHITE SWAN,THE DOG SCRUBBED THE WET SQUID,0,0,0,0,,0,4,0
179,-90,-1,90,-6,2,FALSE,21-Jun,he RODE off in a CLOUD of DUST,THE WOLVERINE HAS SUBMERGED THE TAPE,0,0,0,,,0,3,0
180,180,1,180,-3,0,FALSE,5-Mar,that ACCIDENT GAVE me a SCARE,AND THAT MEANS HE SCARED ,0,0,0,,,0,3,0
181,90,1,62,-6,2,FALSE,10-Mar,WATERMELONS HAVE LOTS of SEEDS,THE WALRUS HIT THE SEA,0,0,0,0,,0,4,0
182,0,-1,48,-6,0,TRUE,6-Jan,the DOCTOR PRESCRIBED the DRUG,HAVE,0,0,0,,,0,3,0
183,0,1,19,-3,2,FALSE,23-Jul,CUT the BACON into STRIPS,THE OVERWHELM MADE HIM SCREAM,0,0,0,,,0,3,0
184,0,-1,40,0,1,FALSE,19-Mar,her CIGARETTE HAD a LONG ASH,HIS CIGARETTE HAD A LONG ASH,1,1,1,1,,4,4,1
185,180,1,188,0,3,FALSE,2-Jul,the COP WORE a BULLET-PROOF VEST,THE COP WORE A BULLET PROOF VEST,1,1,1,1,,4,4,1
186,180,1,16,-6,2,FALSE,4-Apr,your KNEES and your ELBOWS ARE JOINTS,THE BOY WENT BACK TO HIS PEACE,0,0,0,0,,0,4,0
187,0,-1,102,-6,3,FALSE,6-Mar,the KING WORE a GOLDEN CROWN,THE CROW HAD WAS ROUND,0,0,0,0,,0,4,0
188,0,1,2,-3,1,TRUE,15-Jun,the CANDLE BURNED with a BRIGHT FLAME,THE ROUND,0,0,0,0,,0,4,0
189,0,1,97,0,1,TRUE,10-Feb,the CIGARETTE SMOKE FILLED his LUNGS,STORMS IN OCTOBER FILLED HIS LUNGS,0,0,1,1,,2,4,0.5
190,-90,-1,56,0,2,FALSE,20-Mar,the SOUP WAS SERVED in a BOWL,THE SOUP WAS SERVED IN A BOWL,1,1,1,1,,4,4,1
191,-90,-1,191,-3,3,FALSE,4-Jun,GET the BREAD and CUT me a SLICE,HE BROKE OFF A THIRD SLICE,0,0,0,1,,1,4,0.25
